Tanggal;Harga
2023-12-02;30800
2023-12-03;30680
2023-12-04;30730
2023-12-05;30510
2023-12-06;30870
2023-12-07;30850
2023-12-08;30950
2023-12-09;30890
2023-12-10;31180
2023-12-11;31320
2023-12-12;31840
2023-12-13;31880
2023-12-14;32300
2023-12-15;32450
2023-12-16;32650
2023-12-17;32470
2023-12-18;32410
2023-12-19;32560
2023-12-20;32760
2023-12-21;32830
2023-12-22;33020
2023-12-23;33160
2023-12-24;33270
2023-12-25;33200
2023-12-26;33350
2023-12-27;33490
2023-12-28;33360
2023-12-29;33640
2023-12-30;33720
2023-12-31;33750
2024-01-01;33720
2024-01-02;34260
2024-01-03;34060
2024-01-04;34300
2024-01-05;34250
2024-01-06;34060
2024-01-07;34220
2024-01-08;34020
2024-01-09;34290
2024-01-10;34040
2024-01-11;34130
2024-01-12;33950
2024-01-13;33860
2024-01-14;33940
2024-01-15;33810
2024-01-16;34040
2024-01-17;34180
2024-01-18;34060
2024-01-19;33960
2024-01-20;33930
2024-01-21;33770
2024-01-22;33770
2024-01-23;33950
2024-01-24;33760
2024-01-25;34190
2024-01-26;33920
2024-01-27;33750
2024-01-28;33610
2024-01-29;33710
2024-01-30;33630
2024-01-31;33570
2024-02-01;33560
2024-02-02;33550
2024-02-03;33550
2024-02-04;33510
2024-02-05;33530
2024-02-06;33500
2024-02-07;33530
2024-02-08;33300
2024-02-09;33970
2024-02-10;33720
2024-02-11;33560
2024-02-12;33520
2024-02-13;33480
2024-02-14;33380
2024-02-15;33440
2024-02-16;33370
2024-02-17;33390
2024-02-18;33200
2024-02-19;33530
2024-02-20;33420
2024-02-21;33410
2024-02-22;33490
2024-02-23;33650
2024-02-24;33710
2024-02-25;33650
2024-02-26;33730
2024-02-27;33640
2024-02-28;33520
2024-02-29;33900
2024-03-01;33940
2024-03-02;34020
2024-03-03;34120
2024-03-04;34220
2024-03-05;34100
2024-03-06;34340
2024-03-07;34360
2024-03-08;34600
2024-03-09;34580
2024-03-10;34590
2024-03-11;35100
2024-03-12;35320
2024-03-13;35590
2024-03-14;36000
2024-03-15;35890
