Tanggal;Harga
2024-07-08;12600
2024-07-09;12560
2024-07-10;12570
2024-07-11;12570
2024-07-12;12620
2024-07-13;12570
2024-07-14;12550
2024-07-15;12580
2024-07-16;12660
2024-07-17;12630
2024-07-18;12620
2024-07-19;12610
2024-07-20;12550
2024-07-21;12610
2024-07-22;12620
2024-07-23;12600
2024-07-24;12610
2024-07-25;12670
2024-07-26;12650
2024-07-27;12610
2024-07-28;12570
2024-07-29;12650
2024-07-30;12610
2024-07-31;12610
2024-08-01;12630
2024-08-02;12620
2024-08-03;12620
2024-08-04;12570
2024-08-05;12650
2024-08-06;12640
2024-08-07;12610
2024-08-08;12650
2024-08-09;12630
2024-08-10;12600
2024-08-11;12640
2024-08-12;12570
2024-08-13;12580
2024-08-14;12570
2024-08-15;12600
2024-08-16;12590
2024-08-17;12540
2024-08-18;12530
2024-08-19;12590
2024-08-20;12600
2024-08-21;12580
2024-08-22;12510
2024-08-23;12570
2024-08-24;12540
2024-08-25;12490
2024-08-26;12560
2024-08-27;12590
2024-08-28;12490
2024-08-29;12590
2024-08-30;12550
2024-08-31;12540
2024-09-01;12540
2024-09-02;12620
2024-09-03;12510
2024-09-04;12490
2024-09-05;12510
2024-09-06;12580
2024-09-07;12560
2024-09-08;12530
2024-09-09;12550
2024-09-10;12600
2024-09-11;12610
2024-09-12;12590
2024-09-13;12610
2024-09-14;12580
2024-09-15;12620
2024-09-16;12610
2024-09-17;12610
2024-09-18;12570
2024-09-19;12660
2024-09-20;12580
2024-09-21;12630
2024-09-22;12640
2024-09-23;12610
2024-09-24;12580
2024-09-25;12610
2024-09-26;12610
2024-09-27;12630
2024-09-28;12580
2024-09-29;12590
2024-09-30;12620
2024-10-01;12610
2024-10-02;12610
2024-10-03;12580
2024-10-04;12590
2024-10-05;12640
2024-10-06;12540
2024-10-07;12590
2024-10-08;12620
2024-10-09;12620
2024-10-10;12600
2024-10-11;12590
2024-10-12;12580
2024-10-13;12530
2024-10-14;12570
2024-10-15;12570
2024-10-16;12610
2024-10-17;12580
2024-10-18;12590
2024-10-19;12610
2024-10-20;12550
2024-10-21;12590
2024-10-22;12570
2024-10-23;12610
2024-10-24;12490
2024-10-25;12650
2024-10-26;12600
2024-10-27;12590
2024-10-28;12620
2024-10-29;12590
2024-10-30;12620
2024-10-31;12560
2024-11-01;12650
2024-11-02;12580
2024-11-03;12500
2024-11-04;12590
2024-11-05;12560
2024-11-06;12620
2024-11-07;12640
2024-11-08;12540
2024-11-09;12510
2024-11-10;12500
2024-11-11;12550
2024-11-12;12570
2024-11-13;12560
2024-11-14;12590
2024-11-15;12560
2024-11-16;12580
2024-11-17;12570
2024-11-18;12540
2024-11-19;12580
2024-11-20;12510
2024-11-21;12490
2024-11-22;12580
2024-11-23;12470
2024-11-24;12530
2024-11-25;12550
2024-11-26;12550
2024-11-27;12490
2024-11-28;12510
2024-11-29;12550
2024-11-30;12490
