Tanggal;Harga
2022-05-25;46040
2022-05-26;47940
2022-05-27;47980
2022-05-28;48070
2022-05-29;49290
2022-05-30;53870
2022-05-31;58520
2022-06-01;56410
2022-06-02;59450
2022-06-03;61000
2022-06-04;65730
2022-06-05;70130
2022-06-06;74980
2022-06-07;78890
2022-06-08;79210
2022-06-09;80940
2022-06-10;88943
2022-06-11;89557
2022-06-12;89493
2022-06-13;89243
2022-06-14;91359
2022-06-15;91621
2022-06-16;91151
2022-06-17;90474
2022-06-18;90507
2022-06-19;90758
2022-06-20;93043
2022-06-21;94657
2022-06-22;96677
2022-06-23;96478
2022-06-24;95868
2022-06-25;96188
2022-06-26;95794
2022-06-27;94549
2022-06-28;93366
2022-06-29;93317
2022-06-30;92111
2022-07-01;91464
2022-07-02;91839
2022-07-03;92205
2022-07-04;94527
2022-07-05;95156
2022-07-06;93959
2022-07-07;92441
2022-07-08;92494
2022-07-09;91322
2022-07-10;91572
2022-07-11;94222
2022-07-12;94418
2022-07-13;92517
2022-07-14;90020
2022-07-15;83970
2022-07-16;85270
2022-07-17;81460
2022-07-18;78010
2022-07-19;74690
2022-07-20;73310
2022-07-21;71420
2022-07-22;70530
2022-07-23;68060
2022-07-24;67860
2022-07-25;66070
2022-07-26;65690
2022-07-27;63210
2022-07-28;59960
2022-07-29;59680
2022-07-30;60230
2022-07-31;60760
2022-08-01;62460
2022-08-02;62830
2022-08-03;61587
2022-08-04;60650
2022-08-05;60320
2022-08-06;57900
2022-08-07;58860
2022-08-08;55410
2022-08-09;55360
2022-08-10;53310
2022-08-11;50750
2022-08-12;48530
2022-08-13;45820
2022-08-14;45410
2022-08-15;40990
2022-08-16;40570
2022-08-17;41270
2022-08-18;40610
2022-08-19;41120
2022-08-20;39860
2022-08-21;39720
2022-08-22;37490
2022-08-23;36090
2022-08-24;35710
2022-08-25;35220
2022-08-26;35160
2022-08-27;34670
2022-08-28;34780
2022-08-29;36660
2022-08-30;37310
2022-08-31;39090
2022-09-01;40170
2022-09-02;40740
2022-09-03;41870
2022-09-04;41950
2022-09-05;46650
2022-09-06;48780
2022-09-07;51430
2022-09-08;51870
2022-09-09;50980
2022-09-10;49670
2022-09-11;50830
2022-09-12;50810
2022-09-13;50540
2022-09-14;52340
2022-09-15;52470
2022-09-16;55350
2022-09-17;56780
2022-09-18;58340
2022-09-19;61020
2022-09-20;63390
2022-09-21;61070
2022-09-22;58470
2022-09-23;57720
2022-09-24;55730
2022-09-25;55570
2022-09-26;55380
2022-09-27;54330
2022-09-28;53680
2022-09-29;54340
2022-09-30;53890
2022-10-01;55210
2022-10-02;55190
2022-10-03;53910
2022-10-04;53700
2022-10-05;52590
2022-10-06;49850
2022-10-07;45000
2022-10-08;44140
2022-10-09;44170
2022-10-10;42610
2022-10-11;42240
2022-10-12;40950
2022-10-13;41260
2022-10-14;40370
2022-10-15;39320
2022-10-16;37940
2022-10-17;36700
2022-10-18;35850
2022-10-19;35460
2022-10-20;35660
2022-10-21;35290
2022-10-22;34130
2022-10-23;33550
2022-10-24;34340
2022-10-25;32680
2022-10-26;33400
2022-10-27;32880
2022-10-28;31300
2022-10-29;31450
2022-10-30;30400
2022-10-31;27610
2022-11-01;27870
2022-11-02;26720
2022-11-03;26250
2022-11-04;27100
2022-11-05;26630
2022-11-06;26780
2022-11-07;27010
2022-11-08;26440
2022-11-09;26040
2022-11-10;26280
2022-11-11;26070
2022-11-12;26300
2022-11-13;26570
2022-11-14;26120
2022-11-15;26250
2022-11-16;26920
2022-11-17;27620
2022-11-18;29420
2022-11-19;30020
2022-11-20;30290
2022-11-21;30350
2022-11-22;30520
2022-11-23;30030
2022-11-24;29710
2022-11-25;29000
2022-11-26;29540
2022-11-27;29000
2022-11-28;28030
2022-11-29;28670
2022-11-30;29950
2022-12-01;30040
2022-12-02;29970
2022-12-03;31520
2022-12-04;33160
2022-12-05;36170
2022-12-06;38480
2022-12-07;40300
2022-12-08;39100
2022-12-09;39070
2022-12-10;39300
2022-12-11;38790
2022-12-12;39070
2022-12-13;37300
2022-12-14;35960
2022-12-15;34790
2022-12-16;34310
2022-12-17;33110
2022-12-18;33690
2022-12-19;33380
2022-12-20;34110
2022-12-21;33690
2022-12-22;33760
2022-12-23;36010
2022-12-24;37020
2022-12-25;39830
2022-12-26;41370
2022-12-27;43190
2022-12-28;44820
2022-12-29;47070
2022-12-30;47900
2022-12-31;49950
2023-01-01;52220
2023-01-02;55790
2023-01-03;58450
2023-01-04;58860
2023-01-05;55380
2023-01-06;54620
2023-01-07;56540
2023-01-08;57700
2023-01-09;57150
2023-01-10;57440
2023-01-11;55430
2023-01-12;53420
2023-01-13;52810
2023-01-14;51480
2023-01-15;49820
2023-01-16;47150
2023-01-17;46550
2023-01-18;46330
2023-01-19;46370
2023-01-20;45340
2023-01-21;45010
2023-01-22;44780
2023-01-23;45800
2023-01-24;48720
2023-01-25;48940
2023-01-26;48750
2023-01-27;49880
2023-01-28;50100
2023-01-29;49400
2023-01-30;50830
2023-01-31;50500
