Tanggal;Harga
2022-09-11;13110
2022-09-12;13260
2022-09-13;13130
2022-09-14;13060
2022-09-15;13150
2022-09-16;13110
2022-09-17;13120
2022-09-18;13230
2022-09-19;12960
2022-09-20;13140
2022-09-21;13070
2022-09-22;13020
2022-09-23;13270
2022-09-24;13050
2022-09-25;12990
2022-09-26;13320
2022-09-27;13140
2022-09-28;13140
2022-09-29;13270
2022-09-30;13200
2022-10-01;13270
2022-10-02;13440
2022-10-03;13280
2022-10-04;13310
2022-10-05;13330
2022-10-06;13480
2022-10-07;13360
2022-10-08;13340
2022-10-09;13410
2022-10-10;13410
2022-10-11;13420
2022-10-12;13460
2022-10-13;13470
2022-10-14;13480
2022-10-15;13420
2022-10-16;13460
2022-10-17;13500
2022-10-18;13390
2022-10-19;13500
2022-10-20;13430
2022-10-21;13460
2022-10-22;13440
2022-10-23;13500
2022-10-24;13720
2022-10-25;13610
2022-10-26;13710
2022-10-27;13560
2022-10-28;13820
2022-10-29;13740
2022-10-30;13650
2022-10-31;13800
2022-11-01;13750
2022-11-02;13940
2022-11-03;13940
2022-11-04;13930
2022-11-05;13950
2022-11-06;14060
2022-11-07;14040
2022-11-08;13900
2022-11-09;13940
2022-11-10;14000
2022-11-11;14050
2022-11-12;14010
2022-11-13;13860
2022-11-14;14020
2022-11-15;14130
2022-11-16;14150
2022-11-17;13830
2022-11-18;14250
2022-11-19;14090
2022-11-20;14060
2022-11-21;13960
2022-11-22;13990
2022-11-23;14360
2022-11-24;14300
2022-11-25;14120
2022-11-26;14300
2022-11-27;14250
2022-11-28;14460
2022-11-29;14420
2022-11-30;14340
2022-12-01;14400
2022-12-02;14380
2022-12-03;14250
2022-12-04;14530
2022-12-05;14210
2022-12-06;14480
2022-12-07;14660
2022-12-08;14430
2022-12-09;14360
2022-12-10;14490
2022-12-11;14460
2022-12-12;14310
2022-12-13;14500
2022-12-14;14640
2022-12-15;14540
2022-12-16;14590
2022-12-17;14420
2022-12-18;14480
2022-12-19;14500
2022-12-20;14570
2022-12-21;14530
2022-12-22;14680
2022-12-23;14380
2022-12-24;14610
2022-12-25;14400
2022-12-26;14630
2022-12-27;14570
2022-12-28;14660
2022-12-29;14640
2022-12-30;14790
2022-12-31;14570
2023-01-01;14500
2023-01-02;14710
2023-01-03;14560
2023-01-04;14600
2023-01-05;14660
2023-01-06;14740
2023-01-07;14640
2023-01-08;14640
2023-01-09;14480
2023-01-10;14750
2023-01-11;14570
2023-01-12;14800
2023-01-13;14870
2023-01-14;14860
2023-01-15;14660
2023-01-16;14820
2023-01-17;14740
2023-01-18;14680
2023-01-19;14890
2023-01-20;14710
2023-01-21;14730
2023-01-22;14710
2023-01-23;14670
2023-01-24;14620
2023-01-25;14720
2023-01-26;14710
2023-01-27;14570
2023-01-28;14630
2023-01-29;14520
2023-01-30;14660
2023-01-31;14660
2023-02-01;14720
2023-02-02;14650
2023-02-03;14840
2023-02-04;14800
2023-02-05;14360
2023-02-06;14520
2023-02-07;14760
2023-02-08;14440
2023-02-09;14650
2023-02-10;14600
2023-02-11;14640
2023-02-12;14530
2023-02-13;14430
2023-02-14;14390
2023-02-15;14520
2023-02-16;14530
2023-02-17;14370
2023-02-18;14360
2023-02-19;14390
2023-02-20;14450
2023-02-21;14430
2023-02-22;14380
2023-02-23;14760
2023-02-24;14320
2023-02-25;14420
2023-02-26;14380
2023-02-27;14360
2023-02-28;14490
2023-03-01;14330
2023-03-02;14290
2023-03-03;14440
2023-03-04;14340
2023-03-05;14580
2023-03-06;14400
2023-03-07;14380
2023-03-08;14440
2023-03-09;14460
2023-03-10;14450
2023-03-11;14460
2023-03-12;14310
2023-03-13;14400
2023-03-14;14480
2023-03-15;14440
2023-03-16;14310
2023-03-17;14430
2023-03-18;14420
2023-03-19;14420
2023-03-20;14420
2023-03-21;14470
2023-03-22;14320
2023-03-23;14410
2023-03-24;14280
2023-03-25;14400
2023-03-26;14350
2023-03-27;14360
2023-03-28;14310
2023-03-29;14350
2023-03-30;14240
2023-03-31;14240
2023-04-01;14130
2023-04-02;14190
2023-04-03;14170
2023-04-04;14330
2023-04-05;14190
2023-04-06;14150
2023-04-07;14300
2023-04-08;14410
2023-04-09;14270
2023-04-10;14190
2023-04-11;14180
2023-04-12;14240
2023-04-13;14160
2023-04-14;14080
2023-04-15;14300
2023-04-16;14340
2023-04-17;14230
2023-04-18;14000
2023-04-19;14150
2023-04-20;14130
2023-04-21;14110
2023-04-22;14540
2023-04-23;14310
2023-04-24;14170
2023-04-25;14330
2023-04-26;14270
2023-04-27;14270
2023-04-28;14300
2023-04-29;14040
2023-04-30;14290
2023-05-01;14150
2023-05-02;14240
2023-05-03;14140
2023-05-04;13910
2023-05-05;14140
2023-05-06;14120
2023-05-07;14150
2023-05-08;13020
2023-05-09;12580
2023-05-10;12260
2023-05-11;12240
2023-05-12;12040
2023-05-13;12050
2023-05-14;12170
2023-05-15;12040
2023-05-16;11930
2023-05-17;11900
2023-05-18;12070
2023-05-19;12060
2023-05-20;11890
2023-05-21;11770
2023-05-22;11790
2023-05-23;11370
2023-05-24;11470
2023-05-25;11330
2023-05-26;11330
2023-05-27;11180
2023-05-28;11230
2023-05-29;11160
2023-05-30;11130
2023-05-31;11110
2023-06-01;11110
2023-06-02;11060
2023-06-03;11180
2023-06-04;11120
2023-06-05;11160
2023-06-06;11120
2023-06-07;11060
2023-06-08;11150
2023-06-09;11220
2023-06-10;11120
2023-06-11;11090
2023-06-12;11170
2023-06-13;11180
2023-06-14;11270
2023-06-15;11230
2023-06-16;11270
2023-06-17;11200
2023-06-18;11260
2023-06-19;11050
2023-06-20;11210
2023-06-21;11210
2023-06-22;11230
2023-06-23;11270
2023-06-24;11200
2023-06-25;11230
2023-06-26;11260
2023-06-27;11150
2023-06-28;11130
2023-06-29;11320
2023-06-30;11240
2023-07-01;11130
2023-07-02;11210
2023-07-03;11200
2023-07-04;11250
2023-07-05;11310
2023-07-06;11260
2023-07-07;11330
2023-07-08;11380
2023-07-09;11280
2023-07-10;11290
2023-07-11;11330
2023-07-12;11320
2023-07-13;11470
2023-07-14;11350
2023-07-15;11250
2023-07-16;11390
2023-07-17;11300
2023-07-18;11330
2023-07-19;11350
2023-07-20;11340
2023-07-21;11320
2023-07-22;11530
2023-07-23;11290
2023-07-24;11400
2023-07-25;11260
2023-07-26;11380
2023-07-27;11340
2023-07-28;11350
2023-07-29;11450
2023-07-30;11320
2023-07-31;11350
2023-08-01;11300
2023-08-02;11320
2023-08-03;11260
2023-08-04;11210
2023-08-05;11350
2023-08-06;11340
2023-08-07;11330
2023-08-08;11270
2023-08-09;11380
2023-08-10;11400
2023-08-11;11330
2023-08-12;11360
2023-08-13;11270
2023-08-14;11380
2023-08-15;11280
2023-08-16;11380
2023-08-17;11280
2023-08-18;11370
2023-08-19;11270
2023-08-20;11310
2023-08-21;11350
2023-08-22;11330
2023-08-23;11310
2023-08-24;11290
2023-08-25;11310
2023-08-26;11300
2023-08-27;11400
2023-08-28;11280
2023-08-29;11320
2023-08-30;11340
2023-08-31;11360
2023-09-01;11330
2023-09-02;11320
2023-09-03;11240
2023-09-04;11290
2023-09-05;11240
2023-09-06;11240
2023-09-07;11240
2023-09-08;11330
2023-09-09;11270
2023-09-10;11300
2023-09-11;11210
2023-09-12;11280
2023-09-13;11290
2023-09-14;11280
2023-09-15;11150
2023-09-16;11300
2023-09-17;11320
2023-09-18;11270
2023-09-19;11260
2023-09-20;11390
2023-09-21;11290
2023-09-22;11340
2023-09-23;11390
2023-09-24;11380
2023-09-25;11420
2023-09-26;11320
2023-09-27;11510
2023-09-28;11320
2023-09-29;11480
2023-09-30;11460
2023-10-01;11420
2023-10-02;11460
2023-10-03;11430
2023-10-04;11400
2023-10-05;11470
2023-10-06;11440
2023-10-07;11500
2023-10-08;11430
2023-10-09;11480
2023-10-10;11460
2023-10-11;11580
2023-10-12;11570
2023-10-13;11660
2023-10-14;11610
2023-10-15;11640
2023-10-16;11610
2023-10-17;11610
2023-10-18;11600
2023-10-19;11650
2023-10-20;11800
2023-10-21;11780
2023-10-22;11720
2023-10-23;11690
2023-10-24;11670
2023-10-25;11690
2023-10-26;11720
2023-10-27;11810
2023-10-28;11880
2023-10-29;11880
2023-10-30;11790
2023-10-31;11810
2023-11-01;11860
2023-11-02;11790
2023-11-03;11920
2023-11-04;11980
2023-11-05;12030
2023-11-06;11890
2023-11-07;11840
2023-11-08;11880
2023-11-09;12030
2023-11-10;12040
2023-11-11;12020
2023-11-12;11860
2023-11-13;11910
2023-11-14;11900
2023-11-15;11940
2023-11-16;12000
2023-11-17;11950
2023-11-18;11990
2023-11-19;12060
2023-11-20;11900
2023-11-21;12070
2023-11-22;12010
2023-11-23;12080
2023-11-24;12070
2023-11-25;12120
2023-11-26;12030
2023-11-27;12090
2023-11-28;11980
2023-11-29;12050
2023-11-30;12030
2023-12-01;12130
2023-12-02;12170
2023-12-03;12040
2023-12-04;12100
2023-12-05;12160
2023-12-06;12120
2023-12-07;12080
2023-12-08;12140
2023-12-09;12190
2023-12-10;12070
2023-12-11;11980
2023-12-12;12110
2023-12-13;12010
2023-12-14;12130
2023-12-15;12100
2023-12-16;12090
2023-12-17;12050
2023-12-18;12120
2023-12-19;11990
2023-12-20;12150
2023-12-21;12080
2023-12-22;12140
2023-12-23;12190
2023-12-24;12070
