Tanggal;Harga
2022-06-18;11252
2022-06-19;11261
2022-06-20;11259
2022-06-21;11261
2022-06-22;11254
2022-06-23;11251
2022-06-24;11249
2022-06-25;11254
2022-06-26;11256
2022-06-27;11246
2022-06-28;11258
2022-06-29;11259
2022-06-30;11266
2022-07-01;11263
2022-07-02;11265
2022-07-03;11264
2022-07-04;11263
2022-07-05;11265
2022-07-06;11275
2022-07-07;11269
2022-07-08;11271
2022-07-09;11274
2022-07-10;11272
2022-07-11;11276
2022-07-12;11274
2022-07-13;11274
2022-07-14;11320
2022-07-15;11280
2022-07-16;11370
2022-07-17;11250
2022-07-18;11340
2022-07-19;11320
2022-07-20;11310
2022-07-21;11280
2022-07-22;11220
2022-07-23;11330
2022-07-24;11320
2022-07-25;11240
2022-07-26;11270
2022-07-27;11170
2022-07-28;11250
2022-07-29;11220
2022-07-30;11250
2022-07-31;11290
2022-08-01;11310
2022-08-02;11250
2022-08-03;11264
2022-08-04;11250
2022-08-05;11240
2022-08-06;11300
2022-08-07;11280
2022-08-08;11300
2022-08-09;11340
2022-08-10;11320
2022-08-11;11260
2022-08-12;11340
2022-08-13;11300
2022-08-14;11320
2022-08-15;11340
2022-08-16;11350
2022-08-17;11350
2022-08-18;11330
2022-08-19;11380
2022-08-20;11350
2022-08-21;11420
2022-08-22;11440
2022-08-23;11410
2022-08-24;11440
2022-08-25;11400
2022-08-26;11400
2022-08-27;11360
2022-08-28;11450
2022-08-29;11430
2022-08-30;11450
2022-08-31;11460
2022-09-01;11450
2022-09-02;11450
2022-09-03;11500
2022-09-04;11540
2022-09-05;11520
2022-09-06;11600
2022-09-07;11510
2022-09-08;11580
2022-09-09;11550
2022-09-10;11550
2022-09-11;11630
2022-09-12;11680
2022-09-13;11580
2022-09-14;11570
2022-09-15;11560
2022-09-16;11620
2022-09-17;11650
2022-09-18;11710
2022-09-19;11630
2022-09-20;11630
2022-09-21;11650
2022-09-22;11640
2022-09-23;11630
2022-09-24;11660
2022-09-25;11660
2022-09-26;11700
2022-09-27;11680
2022-09-28;11570
2022-09-29;11650
2022-09-30;11710
2022-10-01;11670
2022-10-02;11730
2022-10-03;11730
2022-10-04;11720
2022-10-05;11730
2022-10-06;11780
2022-10-07;11760
2022-10-08;11740
2022-10-09;11790
2022-10-10;11850
2022-10-11;11810
2022-10-12;11790
2022-10-13;11860
2022-10-14;11800
2022-10-15;11830
2022-10-16;11890
2022-10-17;11810
2022-10-18;11800
2022-10-19;11860
2022-10-20;11780
2022-10-21;11850
2022-10-22;11810
2022-10-23;11790
2022-10-24;11840
2022-10-25;11820
2022-10-26;11850
2022-10-27;11770
2022-10-28;11840
2022-10-29;11820
2022-10-30;11850
2022-10-31;11830
2022-11-01;11810
2022-11-02;11870
2022-11-03;11820
2022-11-04;11820
2022-11-05;11840
2022-11-06;11760
2022-11-07;11890
2022-11-08;11760
2022-11-09;11770
2022-11-10;11850
2022-11-11;11780
2022-11-12;11840
2022-11-13;11850
2022-11-14;11850
2022-11-15;11930
2022-11-16;11860
2022-11-17;11850
2022-11-18;11900
2022-11-19;11910
2022-11-20;11810
2022-11-21;11890
2022-11-22;11870
2022-11-23;11910
2022-11-24;11910
2022-11-25;11860
2022-11-26;11930
2022-11-27;11880
2022-11-28;11860
2022-11-29;11880
2022-11-30;11960
2022-12-01;11930
2022-12-02;11910
